SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
98,10:35:28,2024-07-11,Hainich_TSM,Sharath,,007,050,15min,0.009323,2.918547,0.009293,0.079284,2.100698,2.099220,2.929955,0.829257,21.051510,21.066332,29.382336,0.298530,1.800000,PSF-01225_20240711103528_0e5,178.903336,409.703491,0.563335,0.000000,0.000000,0.000000,0.5,0.80,1.019756,1.000000,63.27,63.23,25.73,23.64,23.64,99.72,156.3,149.6,4.3,5,3.928,10:31:26,2024-07-11,0.34,1,-0.002,-0.001,0.005,-0.280,-0.272,-1.202,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455517,2.441107,1.663077,0.928158,0.264939,-0.023406,0.732502,0.110449,178.903336,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103528_0e5,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
99,10:35:49,2024-07-11,Hainich_TSM,Sharath,,007,050,15min,-0.006061,2.915946,-0.006074,-0.055916,2.083962,2.085006,2.978700,0.894739,20.908873,20.898394,29.871017,0.298530,1.800000,PSF-01225_20240711103549_1d9,180.445068,363.380676,0.503427,0.000000,0.000000,0.000000,0.5,0.80,0.812745,1.000000,62.79,62.83,25.72,23.91,23.91,99.72,156.0,154.3,1.1,4,3.928,10:31:26,2024-07-11,0.34,1,-0.003,-0.000,-0.003,-0.148,-0.565,-0.882,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455032,2.440525,1.660352,0.940156,0.265014,-0.020150,0.733223,0.110104,180.445068,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103549_1d9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
100,10:36:28,2024-07-11,Hainich_TSM,Sharath,,008,050,15min,-0.003238,2.916506,-0.003241,-0.033821,2.079250,2.079882,3.092768,1.013518,20.856647,20.850311,31.013666,0.298530,1.800000,PSF-01225_20240711103628_20d,156.730408,313.807007,0.500552,0.000000,0.000000,0.000000,0.5,0.80,0.886241,1.000000,62.68,62.70,25.71,24.54,24.54,99.72,156.1,155.2,0.6,4,3.927,10:31:26,2024-07-11,0.34,1,-0.001,0.001,-0.002,-0.193,0.017,0.159,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454881,2.440387,1.660936,0.942568,0.265095,-0.012772,0.734584,0.110379,156.730408,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103628_20d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
101,10:36:43,2024-07-11,Hainich_TSM,Sharath,,008,050,15min,-0.009706,2.913114,-0.009738,-0.084561,2.089351,2.090935,2.933454,0.844103,20.967741,20.951862,29.416464,0.298530,1.800000,PSF-01225_20240711103643_cfc,101.554512,153.433807,0.338122,0.000000,0.000000,0.000000,0.5,0.80,0.643906,1.000000,62.99,63.03,25.71,23.65,23.65,99.72,155.6,155.4,0.2,5,3.925,10:31:26,2024-07-11,0.34,1,-0.001,0.000,-9999.000,-0.296,-0.463,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455285,2.440761,1.657403,0.943038,0.265098,-0.022999,0.735080,0.110616,101.554512,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103643_cfc,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
102,10:38:34,2024-07-11,Hainich_TSM,Sharath,,001,052,15min,0.264201,2.914579,0.242243,2.395701,2.114229,2.069432,3.074746,0.960518,20.752890,21.202129,30.834494,0.298530,1.800000,PSF-01225_20240711103834_885,165.922882,457.964661,0.637695,0.000000,0.000000,0.000000,0.5,0.80,1.186643,1.000000,63.70,62.35,25.72,24.44,24.44,99.72,155.8,135.6,13.0,5,3.924,10:31:26,2024-07-11,0.34,1,-0.006,-0.001,0.001,0.169,-0.055,-0.064,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454462,2.441636,1.658926,0.892820,0.265009,-0.014008,0.738910,0.110539,165.922882,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103834_885,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
103,10:39:47,2024-07-11,Hainich_TSM,Sharath,,002,052,15min,0.097991,2.914836,0.094804,1.042367,2.079416,2.059922,3.147039,1.067623,20.658308,20.853802,31.560656,0.298530,1.800000,PSF-01225_20240711103947_7ee,151.419998,363.346710,0.583263,0.000000,0.000000,0.000000,0.5,0.80,1.126332,1.000000,62.69,62.10,25.71,24.83,24.83,99.71,155.9,127.7,18.0,5,3.923,10:31:26,2024-07-11,0.34,1,-0.002,-0.000,-0.004,0.019,0.159,-0.221,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454152,2.440392,1.659194,0.873635,0.265093,-0.009372,0.741329,0.110663,151.419998,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711103947_7ee,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
104,10:40:14,2024-07-11,Hainich_TSM,Sharath,,002,052,15min,0.064918,2.916064,0.063504,0.679641,2.087217,2.074521,3.126470,1.039253,20.805124,20.932457,31.355001,0.298530,1.800000,PSF-01225_20240711104014_91d,121.047737,277.757751,0.564197,0.000000,0.000000,0.000000,0.5,0.80,1.101165,1.000000,62.93,62.55,25.71,24.72,24.72,99.71,156.0,133.6,14.4,5,3.922,10:31:26,2024-07-11,0.34,1,0.001,-0.000,-0.004,-0.084,-0.030,-0.055,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454694,2.440689,1.660475,0.888003,0.265115,-0.010633,0.742259,0.110699,121.047737,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104014_91d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
105,10:41:16,2024-07-11,Hainich_TSM,Sharath,,003,052,15min,-0.005241,2.915915,-0.005250,-0.055452,2.073199,2.074235,3.099080,1.025880,20.801117,20.790726,31.078594,0.298530,1.800000,PSF-01225_20240711104116_f68,143.586868,384.828674,0.626881,0.000000,0.000000,0.000000,0.5,0.80,1.257778,1.000000,62.53,62.56,25.70,24.57,24.57,99.72,156.0,155.8,0.1,5,3.921,10:31:26,2024-07-11,0.34,1,-0.001,-0.001,-0.002,-0.439,0.061,-0.210,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454712,2.440202,1.660318,0.944042,0.265180,-0.012279,0.744310,0.110796,143.586868,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104116_f68,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
106,10:42:39,2024-07-11,Hainich_TSM,Sharath,,003,052,15min,0.065067,2.916640,0.063648,0.689490,2.091842,2.078968,3.143684,1.051842,20.849199,20.978313,31.526848,0.298530,1.800000,PSF-01225_20240711104239_c49,127.390984,267.444122,0.523673,0.000000,0.000000,0.000000,0.5,0.80,0.848081,1.000000,63.00,62.61,25.73,24.81,24.81,99.71,156.1,143.4,8.2,4,3.919,10:41:56,2024-07-11,0.40,1,-0.000,-0.000,0.001,0.404,-0.258,0.028,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454768,2.440705,1.661077,0.912287,0.264914,-0.009782,0.747154,0.110113,127.390984,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104239_c49,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
107,10:43:06,2024-07-11,Hainich_TSM,Sharath,,004,052,15min,0.123030,2.913687,0.118046,1.255075,2.096581,2.073094,3.128929,1.032347,20.791235,21.026793,31.380289,0.298530,1.800000,PSF-01225_20240711104306_61e,150.643951,449.066864,0.664540,0.000000,0.000000,0.000000,0.5,0.80,1.144565,1.000000,63.14,62.43,25.73,24.73,24.73,99.71,155.7,147.3,5.4,4,3.917,10:41:56,2024-07-11,0.40,1,-0.001,0.000,0.002,0.355,0.020,-0.062,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454557,2.440883,1.657998,0.922303,0.264921,-0.010695,0.748014,0.110294,150.643951,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104306_61e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
108,10:44:34,2024-07-11,Hainich_TSM,Sharath,,004,052,15min,0.108765,2.912891,0.104850,1.110074,2.075903,2.055112,3.104142,1.028239,20.610733,20.819250,31.131470,0.298530,1.800000,PSF-01225_20240711104434_1d8,142.438889,448.255432,0.682237,0.000000,0.000000,0.000000,0.5,0.80,0.917153,1.000000,62.56,61.94,25.72,24.60,24.60,99.71,155.6,131.3,15.6,3,3.916,10:41:56,2024-07-11,0.40,1,0.001,-0.000,-0.005,-0.123,-0.026,-0.018,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.453958,2.440179,1.657171,0.882300,0.265051,-0.012105,0.750938,0.109627,142.438889,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104434_1d8,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
109,10:45:45,2024-07-11,Hainich_TSM,Sharath,,005,052,15min,0.303850,2.914943,0.275167,2.823526,2.112901,2.060120,3.109291,0.996390,20.660185,21.189505,31.181934,0.298530,1.800000,PSF-01225_20240711104545_ebc,40.496708,40.020348,-0.011903,0.000000,0.000000,0.000000,0.5,0.80,-0.024268,1.000000,63.78,62.19,25.69,24.63,24.63,99.71,155.9,147.9,5.1,5,3.914,10:41:56,2024-07-11,0.40,1,0.000,-0.000,-0.005,-0.152,-0.058,-0.014,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454262,2.441666,1.659306,0.923921,0.265328,-0.011470,0.753247,0.110853,40.496708,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104545_ebc,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
110,10:46:37,2024-07-11,Hainich_TSM,Sharath,,006,052,15min,0.083133,2.916099,0.080829,0.881035,2.074548,2.058089,3.132975,1.058427,20.641365,20.806444,31.421814,0.298530,1.800000,PSF-01225_20240711104637_894,33.261536,32.827736,-0.013214,0.000000,0.000000,0.000000,0.5,0.80,-0.028255,1.000000,62.66,62.17,25.68,24.75,24.75,99.71,156.0,144.5,7.4,5,3.914,10:41:56,2024-07-11,0.40,1,-0.003,-0.000,-0.004,0.038,-0.004,-0.008,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454241,2.440307,1.660511,0.915279,0.265452,-0.009847,0.754975,0.111029,33.261536,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104637_894,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
111,10:48:50,2024-07-11,Hainich_TSM,Sharath,,007,052,15min,0.178652,2.915590,0.168337,1.757391,2.098272,2.065435,3.111965,1.013693,20.715462,21.044798,31.211721,0.298530,1.800000,PSF-01225_20240711104850_dfa,53.500771,53.120972,-0.007150,0.000000,0.000000,0.000000,0.5,0.80,-0.015800,1.000000,63.50,62.51,25.65,24.64,24.64,99.71,155.9,154.1,1.2,6,3.911,10:41:56,2024-07-11,0.40,1,-0.003,-0.000,-0.003,0.070,-0.135,0.005,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454657,2.441333,1.659980,0.939744,0.265788,-0.010788,0.759470,0.111155,53.500771,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711104850_dfa,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
112,10:50:50,2024-07-11,Hainich_TSM,Sharath,,008,052,15min,0.926791,2.915780,0.703258,5.427106,2.173203,2.071893,2.922969,0.749765,20.780334,21.796444,29.316317,0.298530,1.800000,PSF-01225_20240711105050_8a5,66.695450,85.174438,0.216955,0.000000,0.000000,0.000000,0.5,0.80,0.477952,1.000000,65.82,62.76,25.63,23.60,23.60,99.70,156.0,143.8,7.8,6,3.908,10:41:56,2024-07-11,0.40,1,-0.009,-0.000,-0.008,-0.212,0.063,0.077,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454959,2.444169,1.660178,0.913377,0.265938,-0.022748,0.763390,0.111143,66.695450,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711105050_8a5,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
113,10:52:02,2024-07-11,Hainich_TSM,Sharath,,008,052,15min,0.542199,2.915175,0.457170,4.030073,2.148251,2.072964,3.004468,0.856217,20.790920,21.546017,30.133503,0.298530,1.800000,PSF-01225_20240711105202_b7a,50.872921,56.428673,0.098456,0.000000,0.000000,0.000000,0.5,0.80,0.140451,1.000000,65.07,62.79,25.63,24.05,24.05,99.71,155.9,143.3,8.1,4,3.906,10:41:56,2024-07-11,0.40,1,-0.002,-0.001,-0.007,0.288,-0.094,0.046,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455006,2.443256,1.659547,0.912272,0.265957,-0.017433,0.765724,0.109772,50.872921,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711105202_b7a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
114,10:53:29,2024-07-11,Hainich_TSM,Sharath,,008,052,15min,0.374904,2.913703,0.332165,3.139345,2.131106,2.072382,3.048944,0.917838,20.785397,21.374386,30.580038,0.298530,1.800000,PSF-01225_20240711105329_c2b,53.860901,53.768276,-0.001723,0.000000,0.000000,0.000000,0.5,0.80,-0.003312,1.000000,64.53,62.76,25.64,24.30,24.30,99.70,155.7,156.3,-0.4,5,3.904,10:52:22,2024-07-11,0.26,0,-0.008,-0.000,-0.005,-0.092,0.070,0.146,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454959,2.442765,1.658014,0.945379,0.265897,-0.014652,0.768500,0.110648,53.860901,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240711105329_c2b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-07-10T17:26:45.161Z
