SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
97,13:25:37,2024-06-09,untrlues_fasy,rebecca,,002,035,525,0.386829,2.917038,0.341538,5.894262,1.071332,0.961037,2.745790,1.674457,9.713964,10.828810,27.753889,0.298530,1.800000,PSF-01225_20240609132537_f70,169.161194,434.173462,0.610383,0.000000,0.000000,0.000000,0.5,0.80,0.934008,1.000000,35.12,31.51,24.31,22.56,22.56,98.93,156.1,153.4,1.7,4,3.751,13:16:49,2024-06-09,-0.12,1,-0.004,-0.001,-0.010,-0.034,0.152,0.075,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.415827,2.406506,1.661494,0.937936,0.280398,-0.019052,0.771631,0.109955,169.161194,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132537_f70,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
98,13:26:39,2024-06-09,untrlues_fasy,rebecca,,002,035,525,0.084173,2.916146,0.081812,1.520341,1.034378,1.005898,2.836937,1.802560,10.167387,10.455256,28.675123,0.298530,1.800000,PSF-01225_20240609132639_c8c,128.988510,302.734131,0.573922,0.000000,0.000000,0.000000,0.5,0.80,0.854044,1.000000,33.91,32.97,24.31,23.10,23.10,98.93,156.0,128.2,17.8,4,3.750,13:16:49,2024-06-09,-0.12,1,0.000,0.004,-9999.000,-0.531,-1.238,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417792,2.404889,1.660560,0.874741,0.280369,-0.012892,0.773562,0.109880,128.988510,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132639_c8c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
99,13:27:19,2024-06-09,untrlues_fasy,rebecca,,002,054,525,0.026089,2.913222,0.025858,0.483532,1.001096,0.992015,2.815385,1.814289,10.027311,10.119107,28.457998,0.298530,1.800000,PSF-01225_20240609132719_8d5,123.866203,296.371216,0.582057,0.000000,0.000000,0.000000,0.5,0.80,0.877582,1.000000,32.78,32.49,24.32,22.97,22.97,98.93,155.7,139.5,10.4,4,3.750,13:27:10,2024-06-09,-0.16,1,-0.000,-0.001,-9999.000,-0.520,-1.488,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417140,2.403435,1.657515,0.902711,0.280188,-0.014532,0.774843,0.109915,123.866203,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132719_8d5,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
100,13:27:42,2024-06-09,untrlues_fasy,rebecca,,002,054,525,0.004896,2.916064,0.004888,0.094013,1.017577,1.015815,2.882970,1.865393,10.267503,10.285308,29.140038,0.298530,1.800000,PSF-01225_20240609132742_3a4,117.742538,143.665558,0.180440,0.000000,0.000000,0.000000,0.5,0.80,0.315127,1.000000,33.29,33.24,24.34,23.37,23.37,98.93,156.0,130.5,16.3,4,3.749,13:27:10,2024-06-09,-0.16,1,0.000,0.002,-9999.000,-0.211,-0.229,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418140,2.404117,1.660475,0.880477,0.280024,-0.010178,0.775509,0.110337,117.742538,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132742_3a4,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
101,13:28:01,2024-06-09,untrlues_fasy,rebecca,,002,054,525,0.004900,2.916906,0.004892,0.095031,1.013783,1.012004,2.897621,1.883838,10.229365,10.247352,29.289238,0.298530,1.800000,PSF-01225_20240609132801_257,132.473938,350.141998,0.621657,0.000000,0.000000,0.000000,0.5,0.80,0.996066,1.000000,33.16,33.11,24.34,23.45,23.45,98.93,156.1,144.8,7.2,4,3.748,13:27:10,2024-06-09,-0.16,1,-0.000,0.001,0.009,0.342,-0.128,-0.696,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417966,2.403942,1.661355,0.915973,0.279991,-0.009242,0.776049,0.110082,132.473938,0.000207,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132801_257,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
102,13:29:13,2024-06-09,untrlues_fasy,rebecca,,002,056,525,0.042209,2.913831,0.041606,0.756563,1.017110,1.002909,2.781625,1.764514,10.136925,10.280462,28.115322,0.298530,1.800000,PSF-01225_20240609132913_bc6,115.268829,278.917908,0.586728,0.000000,0.000000,0.000000,0.5,0.80,0.901375,1.000000,33.25,32.79,24.35,22.78,22.78,98.94,155.7,147.0,5.6,4,3.747,13:27:10,2024-06-09,-0.16,1,0.000,-0.001,-9999.000,-0.297,-0.884,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417542,2.404061,1.658148,0.921468,0.279884,-0.017138,0.778189,0.109966,115.268829,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132913_bc6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
103,13:29:33,2024-06-09,untrlues_fasy,rebecca,,002,056,525,0.039178,2.913550,0.038658,0.719058,1.043825,1.030329,2.847819,1.803994,10.414461,10.550877,28.785473,0.298530,1.800000,PSF-01225_20240609132933_358,89.297890,141.206497,0.367608,0.000000,0.000000,0.000000,0.5,0.80,0.584097,1.000000,34.13,33.69,24.35,23.16,23.16,98.93,155.7,141.7,9.0,4,3.747,13:27:10,2024-06-09,-0.16,1,-0.000,-0.000,-9999.000,0.026,-0.689,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418742,2.405231,1.657856,0.908039,0.279904,-0.012649,0.778773,0.110059,89.297890,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609132933_358,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
104,13:30:15,2024-06-09,untrlues_fasy,rebecca,,002,129,525,0.047753,2.915224,0.046984,0.899624,1.032274,1.015409,2.889073,1.856799,10.263499,10.433966,29.202024,0.298530,1.800000,PSF-01225_20240609133015_b1a,153.612610,484.337921,0.682840,0.000000,0.000000,0.000000,0.5,0.80,1.071425,1.000000,33.75,33.20,24.35,23.40,23.40,98.93,155.9,153.4,1.6,4,3.746,13:27:10,2024-06-09,-0.16,1,-0.001,-0.000,-9999.000,-0.065,-0.537,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418088,2.404723,1.659598,0.937961,0.279885,-0.009919,0.780035,0.110023,153.612610,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133015_b1a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
105,13:30:49,2024-06-09,untrlues_fasy,rebecca,,002,129,525,0.002859,2.915647,0.002856,0.056572,1.034414,1.033354,2.954430,1.920017,10.444852,10.455567,29.862564,0.298530,1.800000,PSF-01225_20240609133049_158,131.509781,393.016571,0.665384,0.000000,0.000000,0.000000,0.5,0.80,0.994323,1.000000,33.81,33.77,24.36,23.77,23.77,98.93,156.0,151.4,2.9,4,3.744,13:27:10,2024-06-09,-0.16,1,0.001,0.002,-9999.000,-0.400,-0.948,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418854,2.404802,1.660040,0.932710,0.279827,-0.005679,0.781073,0.109892,131.509781,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133049_158,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
106,13:32:35,2024-06-09,untrlues_fasy,rebecca,,003,002,525,0.019096,2.914771,0.018972,0.378708,1.000452,0.993348,2.935851,1.935399,10.041555,10.113364,29.677916,0.298530,1.800000,PSF-01225_20240609133235_719,133.396988,288.202637,0.537142,0.000000,0.000000,0.000000,0.5,0.80,0.821498,1.000000,32.68,32.44,24.37,23.67,23.67,98.92,155.8,147.8,5.2,4,3.744,13:27:10,2024-06-09,-0.16,1,-0.001,-0.003,-0.013,-0.108,-0.049,-0.066,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417078,2.403285,1.659125,0.923489,0.279694,-0.007035,0.784179,0.109953,133.396988,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133235_719,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
107,13:33:05,2024-06-09,untrlues_fasy,rebecca,,003,002,525,-0.000109,2.917459,-0.000109,-0.002117,1.031980,1.032019,2.909913,1.877933,10.432422,10.432021,29.415569,0.298530,1.800000,PSF-01225_20240609133305_56b,118.181351,235.803360,0.498814,0.000000,0.000000,0.000000,0.5,0.80,0.813681,1.000000,33.70,33.71,24.37,23.52,23.52,98.92,156.2,146.2,6.4,4,3.743,13:27:10,2024-06-09,-0.16,1,0.000,0.001,-9999.000,-0.656,-0.979,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418762,2.404662,1.661935,0.919370,0.279694,-0.008742,0.785064,0.110133,118.181351,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133305_56b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
108,13:33:33,2024-06-09,untrlues_fasy,rebecca,,003,058,525,0.067020,2.914117,0.065513,1.211891,1.031836,1.009097,2.826279,1.794443,10.199650,10.429487,28.567177,0.298530,1.800000,PSF-01225_20240609133333_d6a,141.798370,140.580658,-0.008662,0.000000,0.000000,0.000000,0.5,0.80,-0.013977,1.000000,33.71,32.97,24.36,23.04,23.04,98.93,155.8,145.2,6.8,4,3.742,13:27:10,2024-06-09,-0.16,1,-0.001,-0.004,-0.014,0.020,-0.025,-0.087,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417783,2.404673,1.658446,0.916853,0.279763,-0.014243,0.785890,0.110102,141.798370,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133333_d6a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
109,13:34:46,2024-06-09,untrlues_fasy,rebecca,,003,066,525,0.012033,2.915678,0.011984,0.230109,1.028304,1.023992,2.890361,1.862056,10.350567,10.394156,29.215925,0.298530,1.800000,PSF-01225_20240609133446_e3d,82.210777,90.502022,0.091614,0.000000,0.000000,0.000000,0.5,0.80,0.161741,1.000000,33.60,33.46,24.36,23.41,23.41,98.93,156.0,150.1,3.8,4,3.740,13:27:10,2024-06-09,-0.16,1,-0.001,-0.002,-0.011,-0.267,0.020,0.071,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418437,2.404525,1.660071,0.929410,0.279787,-0.009937,0.788012,0.110370,82.210777,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133446_e3d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
110,13:35:21,2024-06-09,untrlues_fasy,rebecca,,003,066,525,0.004823,2.913204,0.004815,0.092718,1.044380,1.042639,2.911355,1.866975,10.538792,10.556386,29.427399,0.298530,1.800000,PSF-01225_20240609133521_40e,75.352905,89.087608,0.154171,0.000000,0.000000,0.000000,0.5,0.80,0.235444,1.000000,34.12,34.06,24.36,23.53,23.53,98.93,155.7,143.3,7.9,4,3.740,13:27:10,2024-06-09,-0.16,1,-0.000,0.000,-9999.000,-0.194,-0.361,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.419237,2.405216,1.657496,0.912156,0.279748,-0.008590,0.789026,0.109949,75.352905,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133521_40e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
111,13:36:29,2024-06-09,untrlues_fasy,rebecca,,003,094,525,0.107515,2.915190,0.103691,1.936889,1.050094,1.013790,2.861587,1.811493,10.247184,10.614141,28.924347,0.298530,1.800000,PSF-01225_20240609133629_5b1,94.345451,97.873093,0.036043,0.000000,0.000000,0.000000,0.5,0.80,0.054015,1.000000,34.28,33.10,24.37,23.24,23.24,98.93,155.9,140.3,10.0,4,3.738,13:27:10,2024-06-09,-0.16,1,-0.002,-0.003,-0.012,0.104,-0.155,-0.148,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417951,2.405431,1.659563,0.904695,0.279619,-0.012026,0.790905,0.109899,94.345451,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133629_5b1,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
112,13:37:49,2024-06-09,untrlues_fasy,rebecca,,003,143,525,0.009665,2.914307,0.009633,0.175021,1.027799,1.024515,2.790557,1.762758,10.355571,10.388760,28.206324,0.298530,1.800000,PSF-01225_20240609133749_b7b,92.993614,100.284576,0.072703,0.000000,0.000000,0.000000,0.5,0.80,0.106598,1.000000,33.48,33.37,24.41,22.83,22.83,98.93,155.8,142.2,8.7,4,3.737,13:37:34,2024-06-09,-0.09,1,0.005,0.004,-9999.000,-0.122,-0.443,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418308,2.404253,1.658643,0.909314,0.279181,-0.017267,0.793244,0.109842,92.993614,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133749_b7b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
113,13:39:36,2024-06-09,untrlues_fasy,rebecca,,004,045,525,0.013810,2.915745,0.013745,0.264256,1.045810,1.040859,2.909837,1.864027,10.521169,10.571215,29.413088,0.298530,1.800000,PSF-01225_20240609133936_5bb,70.203064,69.860100,-0.004909,0.000000,0.000000,0.000000,0.5,0.80,-0.007530,1.000000,34.00,33.84,24.44,23.52,23.52,98.93,156.0,128.3,17.7,4,3.734,13:37:34,2024-06-09,-0.09,1,0.001,0.001,-9999.000,0.153,-0.131,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418933,2.404952,1.660141,0.875075,0.278855,-0.009627,0.796251,0.109961,70.203064,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609133936_5bb,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
114,13:40:40,2024-06-09,untrlues_fasy,rebecca,,004,063,525,0.026124,2.915061,0.025892,0.448842,1.039578,1.031163,2.721927,1.682349,10.423136,10.508190,27.513597,0.298530,1.800000,PSF-01225_20240609134040_58a,89.104774,99.328636,0.102930,0.000000,0.000000,0.000000,0.5,0.80,0.176155,1.000000,33.79,33.52,24.45,22.42,22.42,98.93,155.9,134.3,13.8,4,3.733,13:37:34,2024-06-09,-0.09,1,-0.002,-0.003,-0.024,-0.369,-0.320,-0.622,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418506,2.404673,1.659427,0.889813,0.278820,-0.022346,0.798018,0.110275,89.104774,0.000217,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134040_58a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
115,13:41:53,2024-06-09,untrlues_fasy,rebecca,,004,069,525,0.039938,2.913600,0.039398,0.740643,1.044560,1.030660,2.867585,1.823025,10.417941,10.558444,28.985630,0.298530,1.800000,PSF-01225_20240609134153_b50,154.118652,153.013229,-0.007224,0.000000,0.000000,0.000000,0.5,0.80,-0.013026,1.000000,33.96,33.51,24.44,23.28,23.28,98.93,155.7,150.3,3.5,5,3.730,13:37:34,2024-06-09,-0.09,1,0.000,-0.003,-0.011,-0.039,-0.047,-0.151,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418490,2.404895,1.657907,0.929946,0.278844,-0.012440,0.800112,0.110437,154.118652,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134153_b50,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
116,13:45:02,2024-06-09,untrlues_fasy,rebecca,,002,035,055,0.024177,2.915484,0.023978,0.476722,1.007679,0.998743,2.935318,1.927639,10.095523,10.185859,29.670879,0.298530,1.800000,PSF-01225_20240609134502_3da,89.131950,88.419914,-0.008053,0.000000,0.000000,0.000000,0.5,0.80,-0.013387,1.000000,32.67,32.38,24.49,23.67,23.67,98.93,155.9,151.8,2.6,4,3.729,13:37:34,2024-06-09,-0.09,1,-0.001,-0.003,-0.012,-0.035,0.115,-0.230,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416983,2.403168,1.659870,0.933890,0.278345,-0.008489,0.805272,0.110188,89.131950,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134502_3da,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
117,13:45:32,2024-06-09,untrlues_fasy,rebecca,,002,035,055,0.135406,2.915123,0.129396,2.424133,1.086905,1.041485,2.902847,1.815943,10.527844,10.986964,29.343401,0.298530,1.800000,PSF-01225_20240609134532_c7c,96.914291,102.839111,0.057613,0.000000,0.000000,0.000000,0.5,0.80,0.091331,1.000000,35.23,33.76,24.49,23.48,23.48,98.93,155.9,150.0,3.8,4,3.728,13:37:34,2024-06-09,-0.09,1,-0.003,-0.005,-9999.000,-0.254,-0.425,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418817,2.406575,1.659493,0.929279,0.278288,-0.010686,0.806063,0.110052,96.914291,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134532_c7c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
118,13:46:18,2024-06-09,untrlues_fasy,rebecca,,002,054,055,0.019493,2.915214,0.019363,0.388422,1.005685,0.998403,2.950310,1.944625,10.093060,10.166680,29.825289,0.298530,1.800000,PSF-01225_20240609134618_a15,157.428497,155.997284,-0.009175,0.000000,0.000000,0.000000,0.5,0.80,-0.014771,1.000000,32.61,32.37,24.49,23.75,23.75,98.92,155.9,156.0,-0.0,4,3.727,13:37:34,2024-06-09,-0.09,1,-0.000,-0.001,-0.011,0.051,-0.184,-0.007,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416971,2.403085,1.659588,0.944532,0.278358,-0.007494,0.807248,0.110096,157.428497,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134618_a15,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
119,13:47:04,2024-06-09,untrlues_fasy,rebecca,,002,056,055,0.313419,2.917960,0.283020,4.710116,1.083028,0.994975,2.697872,1.614844,10.058097,10.948217,27.272514,0.298530,1.800000,PSF-01225_20240609134704_6f7,80.897926,81.353905,0.005605,0.000000,0.000000,0.000000,0.5,0.80,0.009576,1.000000,35.13,32.28,24.48,22.27,22.27,98.92,156.2,144.0,7.8,4,3.726,13:37:34,2024-06-09,-0.09,1,-0.001,-0.002,-0.012,-0.027,-0.014,-0.035,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416842,2.406449,1.662460,0.913885,0.278439,-0.024412,0.808437,0.110270,80.897926,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134704_6f7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
120,13:48:18,2024-06-09,untrlues_fasy,rebecca,,002,129,055,0.025382,2.914845,0.025163,0.494288,1.005439,0.996168,2.910139,1.904701,10.070241,10.163956,29.418526,0.298530,1.800000,PSF-01225_20240609134818_9e3,80.809235,83.711029,0.034664,0.000000,0.000000,0.000000,0.5,0.80,0.061283,1.000000,32.60,32.30,24.49,23.52,23.52,98.92,155.9,139.5,10.5,4,3.724,13:47:50,2024-06-09,-0.09,1,-0.001,-0.003,-0.011,0.070,0.062,-0.020,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416871,2.403075,1.659203,0.902704,0.278345,-0.010145,0.810397,0.110375,80.809235,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134818_9e3,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
